frame_index,row_type,track_id,team_label,field_x_cm,field_y_cm,map_x,map_y,source_x,source_y
33,player,13,away,8534.2666,3539.7869,250.1147,117.6652,683.5,281.0
33,player,14,home,10363.1738,3737.9114,300.7145,123.4674,912.0,265.0
33,player,15,away,11109.4922,3690.2822,321.3626,122.0726,1016.0,251.0
33,player,17,away,8292.1895,7095.8418,243.4172,219.0,1226.5,529.0
34,player,4,away,5312.7217,2382.6887,160.9853,83.7787,413.0,278.0
34,player,6,home,8146.8833,1362.9911,239.3971,53.9162,526.0,230.0
34,player,7,away,5572.0737,6849.4629,168.1607,214.5914,678.5,468.0
34,player,9,away,5405.9468,4941.6655,163.5645,158.7202,519.0,357.0
34,player,10,away,8764.2617,4772.4561,256.4779,153.7648,836.5,330.0
34,player,11,away,9191.7119,5964.9033,268.304,188.6865,1127.5,409.0
34,player,12,away,8262.5303,2348.8313,242.5967,82.7872,581.5,250.0
34,player,13,away,8488.459,3554.9011,248.8474,118.1078,680.5,282.0
34,player,14,home,10299.1445,3765.0146,298.943,124.2611,907.0,267.0
34,player,15,away,11059.7686,3719.1228,319.9869,122.9172,1013.0,253.0
34,player,17,away,8254.2617,7108.6831,242.3679,219.0,1220.0,530.0
35,player,4,away,5166.7573,2378.4099,156.947,83.6534,406.0,279.0
35,player,6,home,8028.7026,1346.7168,236.1274,53.4396,518.5,231.0
35,player,7,away,5539.2891,6877.3203,167.2537,215.4072,677.5,470.0
35,player,9,away,5309.562,4980.228,160.8979,159.8495,514.0,359.0
35,player,10,away,8728.0752,4786.2104,255.4767,154.1676,833.5,331.0
35,player,11,away,9144.126,5987.415,266.9875,189.3457,1122.5,411.0
35,player,12,away,8196.3623,2359.6477,240.766,83.104,577.5,251.0
35,player,13,away,8413.5869,3590.5806,246.7759,119.1527,676.5,284.0
35,player,14,home,10253.8438,3773.6702,297.6897,124.5146,902.0,268.0
35,player,15,away,11026.4463,3729.813,319.065,123.2302,1009.5,254.0
35,player,17,away,8208.4258,7129.7974,241.0998,219.0,1214.0,532.0
36,player,4,away,5005.7065,2413.9824,152.4912,84.6952,399.5,281.0
36,player,6,home,7914.6016,1333.7196,232.9706,53.0589,511.5,232.0
36,player,7,away,5494.8491,6918.4995,166.0242,216.6132,676.5,473.0
36,player,9,away,5212.6938,5018.9839,158.2179,160.9845,509.0,361.0
